Gene,RANGE,N_INFORMATIVE,NumVar,NumPolyVar,NonRefSite,P_value,Test_Type,neg_log10_p,significance_level,Q,rho,OptFreq,Zmax,Stat
BCL2L2-PABPN1,14:22845881-22865234,282,1,1,5.0,0.405388,CMC,0.3921291111213428,Not_Significant,,,,,
PABPN1,"14:22859236-22865234,14:22861054-22865234,14:22860505-22865234",282,1,1,5.0,0.405388,CMC,0.3921291111213428,Not_Significant,,,,,
TRDN,"6:123864671-123999937,6:123579182-123999794,6:123891526-123999937,6:123827094-123999794,6:123712323-123999794",282,1,1,,0.405879,Variable_Threshold,0.39160341830590517,Not_Significant,,,0.00532,6.32541,6.32541
ARL2-SNX15,11:64538160-64564620,282,1,1,5.0,0.406125,CMC,0.3913402756469608,Not_Significant,,,,,
SNX15,"11:64551486-64564620,11:64551486-64564620",282,1,1,5.0,0.406125,CMC,0.3913402756469608,Not_Significant,,,,,
FGD4,"12:32443758-32690251,12:32546363-32627156,12:32546363-32627156,12:32546363-32690251,12:32530172-32690251,12:32578522-32627156,12:32578522-32690251,12:32578522-32690251,12:32546243-32690251,12:32546243-32690251,12:32546243-32683130,12:32530172-32690251,12:32578493-32690251,12:32546363-32690251,12:32443758-32690251,12:32546243-32690251,12:32578522-32690251",282,2,2,7.0,0.406182,CMC,0.39127932631251183,Not_Significant,,,,,
CBFA2T3,"16:87468766-87535259,16:87468766-87571116",282,1,1,,0.406214,Variable_Threshold,0.3912451128909093,Not_Significant,,,0.00532,6.32541,6.32541
ST8SIA5,"18:42501781-42591014,18:42501781-42591014,18:42501781-42591014",282,2,2,,0.406374,Variable_Threshold,0.39107408620087075,Not_Significant,,,0.008866,8.43393,8.43393
IGF2BP2,"3:186843611-187021624,3:186843611-187021624,3:186843611-187025524,3:186843612-187021613,3:186843611-187021624,3:186843611-187025524,3:186843611-187025524,3:186843611-187025524",282,2,2,8.0,0.406479,CMC,0.3909618865267514,Not_Significant,,,,,
STEAP2,"7:89681069-89704928,7:89678989-89704933,7:89678989-89704933,7:89678989-89704933,7:89678989-89704933,7:89678989-89704933",282,1,1,,0.406678,Variable_Threshold,0.39074932092472353,Not_Significant,,,0.007093,6.32541,6.32541
CHRNB2,1:152806877-152819110,282,1,1,4.0,0.406888,CMC,0.390525118233792,Not_Significant,,,,,
MPHOSPH10,2:71211271-71230739,282,1,1,4.0,0.406888,CMC,0.390525118233792,Not_Significant,,,,,
TGFBR2,"3:30623096-30710637,3:30622997-30710637",282,1,1,,0.406998,SKAT-O,0.3904077249052417,Not_Significant,37.7702,0.0,,,
LINC02343,13:33820179-34088429,282,2,2,,0.407058,SKAT-O,0.39034370555285963,Not_Significant,105.959,0.0,,,
GABRB2,"5:160648013-160907708,5:160648023-160907988,5:160648023-160906309",282,1,1,3.0,0.407089,CMC,0.39031063258459836,Not_Significant,,,,,
CYP2C8,"10:96786518-96819244,10:96786518-96819244,10:96786518-96819244,10:96786518-96819244",282,6,6,11.0,0.407771,CMC,0.3895836637658632,Not_Significant,,,,,
AGR2,7:16797959-16811148,282,1,1,,0.407906,SKAT-O,0.38943990648058413,Not_Significant,110.907,0.0,,,
CDK14,"7:90177065-90677841,7:90176647-90677841,7:90177065-90677841,7:90063570-90677841",282,2,2,,0.408064,SKAT-O,0.3892717176280569,Not_Significant,121.827,0.0,,,
TET3,"2:74065544-74188810,2:74083326-74188810",282,1,1,5.0,0.408086,CMC,0.38924830409229955,Not_Significant,,,,,
CLSTN1,"1:9711570-9806610,1:9711665-9807171,1:9711665-9807171",282,1,1,3.0,0.408135,CMC,0.3891961602987955,Not_Significant,,,,,
PTCH2,"1:45060196-45081512,1:45058102-45081203",282,1,1,4.0,0.40824,CMC,0.389084444675825,Not_Significant,,,,,
KCNIP1-OT1,5:169749074-169782426,282,1,1,,0.408439,Variable_Threshold,0.3888727957816836,Not_Significant,,,0.00532,6.32541,6.32541
CPLX2,"5:175231186-175243630,5:175156141-175243630",282,1,1,5.0,0.408516,CMC,0.3887909291544996,Not_Significant,,,,,
LOC643339,12:91921664-92295643,282,1,1,,0.40855,Variable_Threshold,0.3887547851651688,Not_Significant,,,0.007093,6.32541,6.32541
MPZL3,"11:117602614-117628290,11:117602614-117628290,11:117602614-117628290,11:117602614-117628290",282,1,1,,0.408599,Variable_Threshold,0.3887027005890664,Not_Significant,,,0.00532,6.32541,6.32541
LINC01317,2:33785456-34376317,282,6,6,12.0,0.408878,CMC,0.3884062563706832,Not_Significant,,,,,
C8orf37-AS1,"8:96350239-96891547,8:96350239-96891547,8:96350239-96891547,8:96350239-96891547,8:96350239-96891547,8:96350239-96891547,8:96350239-96891547,8:96350239-96891547,8:96350239-96891547",282,2,2,,0.40902,Variable_Threshold,0.38825545561790015,Not_Significant,,,0.008866,5.99175,5.99175
DCDC2,"6:24279961-24466266,6:24279961-24491499",282,1,1,,0.409091,Variable_Threshold,0.38818007487300726,Not_Significant,,,0.00532,6.32541,6.32541
SLCO1B3,"12:20866748-20961110,12:20854905-20961110",282,1,1,4.0,0.409689,CMC,0.38754569653851967,Not_Significant,,,,,
TTC14,"3:181802644-181811612,3:181802644-181811612,3:181802644-181818810",282,1,1,,0.409813,SKAT-O,0.38741426911999727,Not_Significant,30.3211,0.0,,,
ITGB3BP,"1:63679028-63761532,1:63679028-63761484,1:63679028-63761532,1:63679028-63761532,1:63687717-63761532,1:63679028-63761532",282,1,1,5.0,0.410245,CMC,0.3869567033538265,Not_Significant,,,,,
GCM1,6:53099718-53121598,282,1,1,3.0,0.410295,CMC,0.38690377546701527,Not_Significant,,,,,
CDK19,"6:111037873-111243751,6:111037873-111243528,6:111037873-111243365,6:111037873-111243365",282,2,2,,0.410302,Variable_Threshold,0.38689636607757466,Not_Significant,,,0.008866,5.99175,5.99175
LMO7,"13:75108466-75332003,13:75092570-75332007,13:75232797-75332007,13:75232573-75332003,13:75232573-75332003,13:75232456-75332003,13:75232573-75332003,13:75232557-75332007",282,1,1,3.0,0.410307,CMC,0.38689107373393833,Not_Significant,,,,,
TAX1BP1,"7:27746238-27835911,7:27746238-27835911,7:27746238-27835911,7:27745516-27835911,7:27746238-27835911,7:27746238-27835911",282,1,1,,0.410323,Variable_Threshold,0.3868741386676811,Not_Significant,,,0.00532,6.32541,6.32541
ERICH6B,13:45013429-45087875,282,1,1,,0.411066,Variable_Threshold,0.38608844300322953,Not_Significant,,,0.007093,6.32541,6.32541
C5orf17,5:23987213-24214131,282,1,1,,0.411378,Variable_Threshold,0.3857589375661327,Not_Significant,,,0.00532,6.32541,6.32541
GRM5,"11:87877458-88436475,11:87877458-88438798,11:87877458-88438798",282,2,2,,0.41148,SKAT-O,0.385651268837431,Not_Significant,229.927,1.0,,,
ARHGAP42,"11:100063228-100369882,11:100063228-100369882",282,2,2,7.0,0.411516,CMC,0.3856132744817877,Not_Significant,,,,,
RNPEP,"1:200218398-200241894,1:200219111-200241894,1:200218398-200241894,1:200218398-200241894",282,1,1,,0.411664,Variable_Threshold,0.38545711037669717,Not_Significant,,,0.00532,6.32541,6.32541
SETDB2-PHF11,"13:48916410-49001113,13:48916410-49001113",282,1,1,,0.411738,SKAT-O,0.3853790493767303,Not_Significant,24.0275,0.0,,,
SETDB2,"13:48916410-48967140,13:48916410-48967140,13:48916410-48967140",282,1,1,,0.411738,SKAT-O,0.3853790493767303,Not_Significant,24.0275,0.0,,,
DNAJA3,"16:4415869-4446776,16:4415806-4446776,16:4415869-4446776",282,1,1,,0.411834,Variable_Threshold,0.3852778019558574,Not_Significant,,,0.007093,6.32541,6.32541
DKK3,"11:11941118-11986762,11:11941118-11987493,11:11941101-11987459,11:11941118-11987205",282,1,1,4.0,0.411879,CMC,0.3852303503514634,Not_Significant,,,,,
DLGAP3,1:35103623-35167838,282,1,1,,0.411971,SKAT-O,0.38513335431456064,Not_Significant,53.3818,0.0,,,
CLSTN2,3:141136716-141778928,282,2,2,,0.412261,Variable_Threshold,0.38482774762870275,Not_Significant,,,0.008866,9.67017,9.67017
TIMM21,18:69966737-69978746,282,1,1,,0.412689,Variable_Threshold,0.3843771068506377,Not_Significant,,,0.00532,6.32541,6.32541
LOC389765,9:87610736-87647614,282,1,1,3.0,0.413192,CMC,0.3838480956458568,Not_Significant,,,,,
ARMC4,"10:28141102-28310806,10:28141102-28327832,10:28141102-28328014,10:28141102-28311945",282,1,1,,0.413262,Variable_Threshold,0.383774526847579,Not_Significant,,,0.00532,6.32541,6.32541
NIPAL1,4:47713545-47736947,282,1,1,3.0,0.413388,CMC,0.383642134407868,Not_Significant,,,,,
BICRAL,"6:42896771-42944276,6:42822702-42944270",282,2,2,3.0,0.413388,CMC,0.383642134407868,Not_Significant,,,,,
RASGRP3-AS1,2:33633615-33648001,282,1,1,,0.41339,Variable_Threshold,0.3836400332659319,Not_Significant,,,0.00532,6.32541,6.32541
SMG1P1,16:22355829-22411042,282,1,1,4.0,0.413479,CMC,0.3835465427395277,Not_Significant,,,,,
ABCC9,"12:21841590-21985627,12:21841590-21985627,12:21841590-21985627,12:21841590-21985627",282,2,2,3.0,0.41352,CMC,0.3835034808403655,Not_Significant,,,,,
LNX2,13:27018049-27092666,282,1,1,,0.413555,Variable_Threshold,0.38346672406044663,Not_Significant,,,0.00532,6.32541,6.32541
IL36B,"2:113501480-113526915,2:113496136-113526915",282,1,1,,0.413573,Variable_Threshold,0.383447821784921,Not_Significant,,,0.00532,6.32541,6.32541
PNPLA6,"19:7505127-7532653,19:7506602-7532649,19:7505049-7532649,19:7505624-7532649,19:7505635-7532653",282,1,1,4.0,0.413808,CMC,0.3832011175313988,Not_Significant,,,,,
PRR16,"5:119827871-120050924,5:119827893-120050907,5:119895057-120050924,5:119829224-120050924",282,1,1,3.0,0.413877,CMC,0.3831287075703128,Not_Significant,,,,,
GRXCR1,4:42589486-42727432,282,1,1,3.0,0.413877,CMC,0.3831287075703128,Not_Significant,,,,,
LRBA,"4:151405260-152156099,4:151405260-152155869,4:151405037-152155886,4:151405037-152156329",282,1,1,4.0,0.413878,CMC,0.38312765823933465,Not_Significant,,,,,
SLC37A3,"7:139680020-139744819,7:139680020-139744799,7:139680020-139744819,7:139680020-139744799,7:139680020-139744799,7:139680020-139744799,7:139680020-139744799,7:139680020-139744799,7:139680020-139744799,7:139680020-139744799,7:139680020-139744799,7:139680020-139744799,7:139680020-139744799",282,1,1,,0.413913,Variable_Threshold,0.3830909332522892,Not_Significant,,,0.00532,6.32541,6.32541
CACNA1I,"22:38296703-38415686,22:38296703-38415686",282,1,1,4.0,0.413922,CMC,0.3830814901861292,Not_Significant,,,,,
TAP2,"6:32901164-32914525,6:32897587-32914525,6:32901169-32914494,6_cox_hap1:4170466-4187402,6_cox_hap1:4174042-4187402,6_cox_hap1:4174047-4187371,6_qbl_hap2:3975663-3992602,6_qbl_hap2:3979239-3992602,6_qbl_hap2:3979244-3992571",282,1,1,,0.413953,Variable_Threshold,0.38304896564088914,Not_Significant,,,0.00532,6.32541,6.32541
FBXO3,"11:33719065-33752642,11:33719078-33752642",282,1,1,,0.414076,Variable_Threshold,0.38291994063894597,Not_Significant,,,0.00532,6.32541,6.32541
DNASE2,19:12847022-12853263,282,1,1,,0.414311,Variable_Threshold,0.3826735359851186,Not_Significant,,,0.00532,6.32541,6.32541
MTRES1,"6:107456095-107479483,6:107456095-107479483,6:107456095-107479483",282,1,1,4.0,0.414481,CMC,0.38249537291655866,Not_Significant,,,,,
GRIK2,"6:101953581-102624651,6:101953581-102624651,6:101948304-102624651",282,4,4,,0.414858,SKAT-O,0.38210053068447913,Not_Significant,409.728,0.0,,,
COL23A1,5:177597224-177950000,282,1,1,,0.415323,Variable_Threshold,0.38161401761033226,Not_Significant,,,0.00532,6.32541,6.32541
GATC,"12:119368629-119385934,12:119368629-119385934",282,1,1,3.0,0.415555,CMC,0.38137148784682895,Not_Significant,,,,,
LINC01725,1:83814059-84099267,282,2,2,,0.416109,SKAT-O,0.38079289077262146,Not_Significant,134.856,0.0,,,
IFT140,16:1500428-1602074,282,1,1,,0.416135,Variable_Threshold,0.38076575532548546,Not_Significant,,,0.00532,6.32541,6.32541
HLF,"17:50697319-50757547,17:50698581-50757547",282,1,1,4.0,0.416391,CMC,0.3804986660312858,Not_Significant,,,,,
SLC13A3,"20:44619873-44713505,20:44619873-44746531,20:44619873-44746531,20:44619873-44713505,20:44619873-44713505",282,1,1,3.0,0.416507,CMC,0.38037769525160686,Not_Significant,,,,,
RRNAD1,"1:154964884-154973376,1:154964884-154973376",282,1,1,,0.416619,Variable_Threshold,0.3802609278424366,Not_Significant,,,0.00532,6.32541,6.32541
LINC02258,12:86686719-86723657,282,1,1,,0.416902,SKAT-O,0.37996602143191716,Not_Significant,155.365,0.0,,,
B3GLCT,13:30672111-30804411,282,1,1,,0.416955,Variable_Threshold,0.3799108138661789,Not_Significant,,,0.00532,6.32541,6.32541
COPA,"1:158525007-158579664,1:158525007-158579664",282,1,1,,0.417106,Variable_Threshold,0.3797535628558,Not_Significant,,,0.00532,6.32541,6.32541
CRACDL,2:98776740-98919120,282,2,2,,0.417158,SKAT-O,0.37969942336736895,Not_Significant,234.546,0.0,,,
PPP1R2,"3:196722512-196751437,3:196722512-196751437,3:196722512-196751437,3:196722512-196751437,3:196722512-196751437",282,1,1,3.0,0.417316,CMC,0.37953496400983183,Not_Significant,,,,,
MPPE1,"18:11872620-11898316,18:11872620-11898316,18:11872620-11898316,18:11872620-11898316,18:11872620-11898316,18:11872620-11898316,18:11872620-11898316",282,1,1,,0.417346,Variable_Threshold,0.3795037445833749,Not_Significant,,,0.00532,6.32541,6.32541
NANOS1,10:120779215-120783232,282,1,1,4.0,0.4176,CMC,0.37923951000579426,Not_Significant,,,,,
TRPC7,"5:135576331-135729132,5:135576331-135729132,5:135576331-135729132,5:135576331-135729132",282,1,1,,0.417685,Variable_Threshold,0.3791511209383761,Not_Significant,,,0.00532,6.32541,6.32541
MITF,"3:69871304-70100173,3:69871304-70100173,3:70068432-70100173,3:69871304-70100173,3:70068432-70100173,3:69895651-70100173,3:69871304-70100173,3:70068432-70070906,3:69895344-70100173,3:70068432-70100173,3:69998064-70100173,3:69871304-70100173,3:69871304-70100173",282,1,1,4.0,0.417698,CMC,0.37913760419631837,Not_Significant,,,,,
PTGFRN,1:117254060-117334497,282,1,1,,0.418061,Variable_Threshold,0.37876034494611766,Not_Significant,,,0.00532,6.32541,6.32541
SCGN,6:25760421-25809987,282,1,1,,0.418379,Variable_Threshold,0.37843012245102153,Not_Significant,,,0.00532,6.32541,6.32541
ORC5,"7:103595859-103635731,7:103554023-103635697",282,1,1,,0.418409,Variable_Threshold,0.378398982342744,Not_Significant,,,0.007093,6.32541,6.32541
NLRC3,"16:3529035-3567405,16:3529035-3567405",282,1,1,5.0,0.41842,CMC,0.37838756486246733,Not_Significant,,,,,
CCDC175,14:59041537-59113283,282,1,1,,0.41845,SKAT-O,0.378356427805427,Not_Significant,32.2359,0.0,,,
GMPPA,"2:220071856-220079955,2:220071856-220079955,2:220071856-220079955,2:220071856-220079955",282,1,1,4.0,0.418756,CMC,0.37803895727277376,Not_Significant,,,,,
KCNQ2,"20:61502004-61574452,20:61502004-61574452,20:61502004-61574452,20:61535474-61574452,20:61502004-61574452,20:61502004-61574452",282,2,2,,0.418825,Variable_Threshold,0.3779674028336948,Not_Significant,,,0.008866,8.43393,8.43393
LINC02501,"4:31117263-31168472,4:31117263-31169541",282,1,1,,0.418856,Variable_Threshold,0.3779352590249056,Not_Significant,,,0.007093,6.32541,6.32541
HSPA12A,"10:118420692-118492067,10:118420692-118599223",282,4,4,,0.419232,SKAT-O,0.3775455750390915,Not_Significant,487.425,0.0,,,
ASIC4,"2:220087447-220111738,2:220087447-220111738",282,1,1,5.0,0.419449,CMC,0.3773208366590017,Not_Significant,,,,,
EVL,"14:99601511-99680326,14:99507511-99680326",282,1,1,,0.419669,Variable_Threshold,0.37709310995499123,Not_Significant,,,0.00532,6.32541,6.32541
FAM20B,"1:177261651-177312325,1:177261561-177312332,1:177261881-177312332",282,1,1,5.0,0.419706,CMC,0.3770548221912603,Not_Significant,,,,,
GLRA1,"5:151182266-151284605,5:151182266-151284605,5:151182266-151284605",282,1,1,4.0,0.419773,CMC,0.3769854988839487,Not_Significant,,,,,
B3GALT5,"21:39951129-39966934,21:39951129-39966934,21:39951129-39966934,21:39951129-39966934,21:39906736-39956686,21:39936192-39966934,21:39936192-39966934,21:39906736-39966934",282,1,1,,0.419939,Variable_Threshold,0.37681379028639367,Not_Significant,,,0.00532,6.32541,6.32541
PROX1-AS1,1:212059606-212226119,282,2,2,10.0,0.420066,CMC,0.3766824686880176,Not_Significant,,,,,
LINC01898,18:71537025-71553346,282,1,1,,0.420094,Variable_Threshold,0.37665352123634693,Not_Significant,,,0.00532,6.32541,6.32541
CTNND2,"5:11024948-11957558,5:11024948-11957558,5:11024968-11642178,5:11024953-11642029,5:11024953-11642029,5:11024948-11957558",282,4,4,,0.420151,SKAT-O,0.37659459845666615,Not_Significant,316.426,0.0,,,
IL21R,"16:27346092-27370864,16:27320995-27370864,16:27320995-27370864",282,1,1,,0.420244,Variable_Threshold,0.3764984784488558,Not_Significant,,,0.00532,6.32541,6.32541
MAP4K5,"14:49954942-50069037,14:49954942-50069037",282,1,1,,0.42026,Variable_Threshold,0.3764819438179408,Not_Significant,,,0.007093,6.32541,6.32541
DSEL,18:63324803-63334937,282,1,1,,0.420349,Variable_Threshold,0.3763899814215501,Not_Significant,,,0.00532,6.32541,6.32541
MCM8-AS1,20:5919440-5934467,282,1,1,4.0,0.420434,CMC,0.37630217034285907,Not_Significant,,,,,
TUBB4A,"19:6445329-6453595,19:6445329-6453595,19:6445329-6453859,19:6445329-6453320,19:6445329-6453859,19:6445329-6453859",282,1,1,,0.420714,Variable_Threshold,0.3760130358280664,Not_Significant,,,0.00532,6.32541,6.32541
LNCOG,12:75177797-75223880,282,1,1,,0.420833,Variable_Threshold,0.3758902119247289,Not_Significant,,,0.00532,6.32541,6.32541
ZNF148,"3:126427202-126576888,3:126427202-126576888,3:126427202-126576888,3:126427202-126576888,3:126427202-126576888,3:126475602-126576888,3:126427202-126576888,3:126427202-126558814,3:126427202-126576243,3:126427202-126576888,3:126427202-126576859,3:126427202-126576888,3:126427202-126576243",282,2,2,5.0,0.420911,CMC,0.37580972434255333,Not_Significant,,,,,
LCORL,"4:17451919-17632596,4:17451919-17632596,4:17451919-17632596,4:17491315-17632596,4:17451919-17632596,4:17491315-17632596,4:17491315-17632596,4:17451918-17632476,4:17451919-17632596,4:17451919-17632596,4:17491315-17632596,4:17451919-17632596,4:17491315-17632596,4:17451919-17632596,4:17503012-17632596,4:17451919-17632596",282,1,1,,0.421084,Variable_Threshold,0.3756312602271452,Not_Significant,,,0.00532,6.32541,6.32541
LINC00446,13:77485018-77525731,282,1,1,,0.421176,Variable_Threshold,0.3755363843159206,Not_Significant,,,0.00532,6.32541,6.32541
LINC01331,5:73700956-73868557,282,1,1,3.0,0.421189,CMC,0.37552297960830533,Not_Significant,,,,,
DIAPH3,"13:59137723-59636063,13:59333391-59485324,13:59137723-59636063,13:59137723-59636063,13:59246297-59485344,13:59246297-59636120,13:59137723-59636063",282,2,2,,0.421673,Variable_Threshold,0.3750242062566887,Not_Significant,,,0.00532,6.32541,6.32541
AP1B1,"22:28053668-28114559,22:28053668-28114559,22:28053668-28114559,22:28053668-28114559,22:28053668-28114572,22:28053668-28114559,22:28053668-28114559,22:28053668-28114559",282,2,2,8.0,0.421912,CMC,0.37477812226052465,Not_Significant,,,,,
SLC6A20,"3:45771944-45813032,3:45771944-45813032,3:45771944-45813032",282,1,1,,0.42194,Variable_Threshold,0.3747493014590151,Not_Significant,,,0.00532,6.32541,6.32541
SCGB1B2P,19:39759477-39859776,282,1,1,,0.422024,Variable_Threshold,0.3746628505284058,Not_Significant,,,0.00532,6.32541,6.32541
TNR,"1:173550952-173979354,1:173550952-173979354",282,2,2,9.0,0.422028,CMC,0.3746587342466421,Not_Significant,,,,,
NSFP1,"17:41805921-41855899,17:42023415-42073356",282,1,1,3.0,0.42245,CMC,0.37422468555237515,Not_Significant,,,,,
WAKMAR2,6:138186499-138231063,282,1,1,3.0,0.422557,CMC,0.37411469945803033,Not_Significant,,,,,
ZNRF2,7:30290737-30373830,282,1,1,,0.422719,Variable_Threshold,0.3739482314477479,Not_Significant,,,0.00532,6.32541,6.32541
FARS2,"6:5206238-5716815,6:5206744-5716815,6:5206744-5716815,6:5206744-5716815,6:5206744-5716815,6:5206744-5716815,6:5206744-5716815,6:5206238-5716815,6:5206744-5716815,6:5206744-5716815,6:5206744-5716815",282,1,1,,0.422759,Variable_Threshold,0.37390713805610654,Not_Significant,,,0.00532,6.32541,6.32541
CHSY3,5:129268056-129550226,282,1,1,,0.422987,Variable_Threshold,0.3736729799417963,Not_Significant,,,0.00532,6.32541,6.32541
ANKFN1,"17:51585834-51915006,17:51585834-51949376,17:51585834-51949376",282,2,2,,0.423033,SKAT-O,0.3736257528166994,Not_Significant,153.524,0.0,,,
LINC01318,2:34145796-34148121,282,1,1,,0.423145,Variable_Threshold,0.3735107865040389,Not_Significant,,,0.007093,6.32541,6.32541
RABGAP1L-AS1,1:173170706-173190021,282,1,1,,0.42326,Variable_Threshold,0.373392772395601,Not_Significant,,,0.00532,6.32541,6.32541
LINC01091,"4:124790595-125071385,4:124914868-125006178",282,1,1,,0.423491,Variable_Threshold,0.37315581483001575,Not_Significant,,,0.00532,6.32541,6.32541
MME,"3:156280493-156384212,3:156280352-156384212,3:156280801-156384187,3:156280493-156290983,3:156280493-156384212,3:156224606-156384212,3:156280154-156384212",282,1,1,,0.424021,Variable_Threshold,0.37261263407171596,Not_Significant,,,0.00532,6.32541,6.32541
