Gene,RANGE,N_INFORMATIVE,NumVar,NumPolyVar,NonRefSite,P_value,Test_Type,neg_log10_p,significance_level,Q,rho,OptFreq,Zmax,Stat
IQCJ-SCHIP1-AS1,3:160965864-160969095,282,1,1,,0.267662,SKAT-O,0.5724132812663234,Not_Significant,168.731,0.0,,,
LRIG2,"1:113417342-113476405,1:113417342-113476405",282,1,1,,0.170976,SKAT-O,0.7670648474971881,Not_Significant,165.813,0.0,,,
USH2A,"1:213862855-214663413,1:214413912-214663413",282,5,5,,1.0,SKAT-O,-0.0,Not_Significant,96.3589,0.0,,,
LOC730100,2:51113242-52488559,282,15,15,,1.0,SKAT-O,-0.0,Not_Significant,846.307,0.0,,,
BBX,"3:108724498-109012876,3:108724498-109012876,3:108724498-109012876",282,2,2,,0.217615,SKAT-O,0.6623111724264908,Not_Significant,470.47,1.0,,,
IGSF21,1:18306878-18577564,282,1,1,,0.470788,SKAT-O,0.3271746154976793,Not_Significant,88.6838,0.0,,,
CDRT1,"17:15427925-15463743,17:15409520-15463743",282,1,1,,0.867036,SKAT-O,0.06196286990929868,Not_Significant,2.2966,0.0,,,
TNN,1:173303591-173383827,282,1,1,,0.564908,SKAT-O,0.24802227491625925,Not_Significant,22.975,0.0,,,
MBD5,"2:148495129-148991010,2:148495049-148991010",282,1,1,,0.222661,SKAT-O,0.6523558447892356,Not_Significant,145.165,0.0,,,
FAF1,1:50675287-51198527,282,3,3,,0.619153,SKAT-O,0.20820201843524597,Not_Significant,176.378,0.0,,,
PTPRT,"20:40134809-41251960,20:40134809-41251960",282,2,2,,0.487754,SKAT-O,0.3117991603326151,Not_Significant,246.655,1.0,,,
USP37,2:219023217-219141318,282,3,3,,0.372889,SKAT-O,0.4284204278743138,Not_Significant,221.847,0.0,,,
LINC01544,18:57566388-57572908,282,1,1,,0.613502,SKAT-O,0.21218401714635265,Not_Significant,22.6076,0.0,,,
PKD1L1,7:47780736-47954588,282,4,4,,0.31829,SKAT-O,0.49717700578063495,Not_Significant,343.821,0.0,,,
LAMC1,1:181259177-181381350,282,1,1,,0.991771,SKAT-O,0.003588594899627074,Not_Significant,0.0108984,0.0,,,
MIR31HG,"9:21444266-21549797,9:21444266-21549797,9:21444266-21549797,9:21444266-21549797",282,2,2,,0.424808,SKAT-O,0.37180731319979726,Not_Significant,234.005,0.7,,,
SLC22A15,1:116320656-116414198,282,4,4,,0.457609,SKAT-O,0.33950544266804733,Not_Significant,250.134,0.0,,,
LINC00333,13:83612737-84078904,282,1,1,,0.25516,SKAT-O,0.5931874065215772,Not_Significant,175.288,0.0,,,
TBC1D12,10:96152287-96286079,282,1,1,,0.063035,SKAT-O,1.200418242830191,Not_Significant,199.476,0.0,,,
ZNF609,15:62539829-62765319,282,1,1,,0.0981991,SKAT-O,1.007892492526949,Not_Significant,99.3156,0.0,,,
CNGA1,"4:47632750-47709719,4:47632750-47678309,4:47632750-47713455",282,1,1,,0.473178,SKAT-O,0.32497545571932285,Not_Significant,43.9592,0.0,,,
FSTL1,3:121593829-121652529,282,1,1,,0.349243,SKAT-O,0.4568722898432425,Not_Significant,53.2321,0.0,,,
TGFB2,"1:216585248-216684584,1:216585300-216684584,1:216585248-216684584,1:216585248-216684584",282,1,1,,0.711415,SKAT-O,0.14787698206765387,Not_Significant,12.0546,0.0,,,
KIF26B,1:243384909-243939357,282,2,2,,0.436441,SKAT-O,0.3600744578147552,Not_Significant,183.965,0.7,,,
TMX2-CTNND1,11:57236570-57343228,282,1,1,,0.963725,SKAT-O,0.01604687483242299,Not_Significant,0.144636,0.0,,,
RPTOR,"17:76133232-76554763,17:76133232-76554763",282,2,2,,0.425859,SKAT-O,0.3707341700480621,Not_Significant,128.356,0.0,,,
CEP97,"3:102926147-102972096,3:102926147-102972096",282,1,1,,0.776039,SKAT-O,0.1101164526346096,Not_Significant,6.27113,0.0,,,
RETREG3,"17:37985051-38014971,17:37985058-38014918",282,1,1,,0.604239,SKAT-O,0.2187912470564888,Not_Significant,26.3124,0.0,,,
EFCAB8,20:30910389-31013076,282,2,2,,0.0508976,SKAT-O,1.2933026956854492,Not_Significant,477.239,0.2,,,
NUP58,"13:24773762-24814559,13:24773762-24814559",282,1,1,,0.462486,SKAT-O,0.33490140933526635,Not_Significant,50.0121,0.0,,,
USP10,"16:83291106-83371028,16:83291106-83371028,16:83291106-83371028,16:83291106-83371028",282,1,1,,0.876258,SKAT-O,0.05736800401530467,Not_Significant,3.22585,0.0,,,
RASAL2,"1:176329861-176714608,1:176577208-176714608",282,1,1,,0.680979,SKAT-O,0.16686628063456058,Not_Significant,9.58325,0.0,,,
DSC2,"18:26892805-26936382,18:26892805-26936382",282,1,1,,0.295391,SKAT-O,0.5296027409464833,Not_Significant,80.2142,0.0,,,
ERMAP,"1:43063835-43083247,1:43055379-43083249",282,1,1,,0.121781,SKAT-O,0.9144204640744114,Not_Significant,343.713,0.0,,,
ADAM17,"2:9546065-9613410,2:9546065-9613410,2:9546065-9613410",282,2,2,,0.0246006,SKAT-O,1.6090543004774571,Suggestive,689.54,0.0,,,
LINC01609,8:112180365-112317608,282,1,1,,0.261823,SKAT-O,0.5819922052476924,Not_Significant,106.08,0.0,,,
CCDC187,9:138281639-138306676,282,1,1,,0.143553,SKAT-O,0.8429877270975926,Not_Significant,219.872,0.0,,,
RSL24D1,15:53260295-53276431,282,1,1,,0.84611,SKAT-O,0.07257317208212502,Not_Significant,3.40794,0.0,,,
SLC34A1,"5:176744040-176758455,5:176744040-176750120",282,1,1,,0.776384,SKAT-O,0.10992342328793901,Not_Significant,6.80819,0.0,,,
RP1,"8:55691208-55705947,8:55634297-55946345",282,1,1,,0.442429,SKAT-O,0.3541564139655699,Not_Significant,71.748,0.0,,,
FGF6,12:4413568-4425041,282,1,1,,0.0289685,SKAT-O,1.5380739921482753,Suggestive,580.036,0.0,,,
HELB,"12:64982591-65018259,12:64982591-65018259,12:64982591-65023690,12:64982539-65018246",282,1,1,,0.762547,SKAT-O,0.11773338317909254,Not_Significant,7.78558,0.0,,,
DLEU1,"13:49554305-49579355,13:49554305-50000780,13:49554305-49579355",282,4,4,,0.730273,SKAT-O,0.1365147560034595,Not_Significant,156.993,0.0,,,
ZNF730,19:23091666-23121863,282,1,1,,0.289672,SKAT-O,0.5380934821286008,Not_Significant,100.295,0.0,,,
KIAA2012,"2:202646222-202778152,2:202646222-202778152",282,1,1,,0.518396,SKAT-O,0.2853383581880606,Not_Significant,63.5693,0.0,,,
MGAT4D,4:141582865-141638897,282,1,1,,0.0964004,SKAT-O,1.0159211640491157,Not_Significant,80.6682,0.0,,,
TF,"3:134947926-134998175,3:134947926-134998175,3:134863531-134998175",282,1,1,,0.602972,SKAT-O,0.21970285457266706,Not_Significant,14.9185,0.0,,,
ATIC,2:215885026-215922732,282,1,1,,0.897566,SKAT-O,0.04693360694804205,Not_Significant,1.54232,0.0,,,
DNAJC12,"10:69226432-69267952,10:69240971-69267943",282,1,1,,0.777711,SKAT-O,0.10918175830922429,Not_Significant,6.78661,0.0,,,
FUT9,6:96570570-96770209,282,1,1,,0.0701696,SKAT-O,1.153850999148652,Not_Significant,411.562,0.0,,,
RAB44,6:36773580-36808939,282,1,1,,0.0606689,SKAT-O,1.2170338792649664,Not_Significant,268.047,0.0,,,
ESRRB,"14:75907366-76037933,14:75912232-76037933",282,1,1,,0.298723,SKAT-O,0.5247313378627814,Not_Significant,115.036,0.0,,,
SAP30L-AS1,5:153749521-153805575,282,1,1,,0.116592,SKAT-O,0.9333312478192822,Not_Significant,208.841,0.0,,,
CCDC148-AS1,2:158731407-158800927,282,2,2,,0.213023,SKAT-O,0.6715735034447241,Not_Significant,395.251,1.0,,,
DSCR4,21:38348182-38415324,282,1,1,,0.981205,SKAT-O,0.00824024739300938,Not_Significant,0.0803437,0.0,,,
KDM4B,"19:4920123-5104608,19:4920123-5064351,19:4920123-5064351",282,1,1,,0.0996243,SKAT-O,1.001634717111067,Not_Significant,90.0049,0.0,,,
SYNJ2BP,14:69902968-69953560,282,1,1,,0.0731479,SKAT-O,1.1357981375018067,Not_Significant,353.59,0.0,,,
LOC100506207,"6:8380854-8730677,6:8380854-8657525",282,2,2,,0.592324,SKAT-O,0.22744067010023497,Not_Significant,282.418,0.0,,,
LOC101928807,7:131596159-131599588,282,1,1,,0.244576,SKAT-O,0.6115861620951201,Not_Significant,141.136,0.0,,,
LOC284930,22:46406086-46630013,282,4,4,,0.690278,SKAT-O,0.160975967884846,Not_Significant,497.475,0.0,,,
ORC2,"2:201481944-201536628,2:201481944-201536628",282,1,1,,0.414696,SKAT-O,0.3822701536552868,Not_Significant,17.6281,0.0,,,
SLC17A1,6:25891121-25940259,282,2,2,,0.697688,SKAT-O,0.15633874667629685,Not_Significant,141.555,0.0,,,
MMADHC-DT,2:150152117-150412994,282,1,1,,0.287744,SKAT-O,0.5409937234551082,Not_Significant,192.829,0.0,,,
SNPH,"20:1194937-1237971,20:1194937-1237971",282,1,1,,0.597732,SKAT-O,0.22349349328559204,Not_Significant,19.7807,0.0,,,
CRPPA,"7:16093674-16427688,7:16093674-16427688,7:16093674-16427688,7:16093674-16427688",282,4,4,,0.15056,SKAT-O,0.8222903939168184,Not_Significant,3232.05,1.0,,,
ABCA1,9:106583107-106730257,282,1,1,,0.594032,SKAT-O,0.22619015931326272,Not_Significant,53.0926,0.0,,,
RAB7A,3:129927715-130016331,282,2,2,,0.369398,SKAT-O,0.43250546025288394,Not_Significant,241.973,1.0,,,
PODXL2,3:128830717-128874335,282,1,1,,0.258529,SKAT-O,0.5874907336781064,Not_Significant,220.809,0.0,,,
LOC101929555,6:40954602-41098997,282,1,1,,0.0933154,SKAT-O,1.030046677977897,Not_Significant,159.878,0.0,,,
PLEK,2:68445917-68478089,282,1,1,,0.0984815,SKAT-O,1.0066453451624258,Not_Significant,220.51,0.0,,,
LINC02864,18:68972272-69082713,282,1,1,,0.171178,SKAT-O,0.7665520521153611,Not_Significant,130.899,0.0,,,
NAPG,18:10516023-10542760,282,2,2,,1.0,SKAT-O,-0.0,Not_Significant,6.11883,1.0,,,
ZCCHC14,16:85997354-86084131,282,1,1,,0.148559,SKAT-O,0.8281010326389249,Not_Significant,120.561,0.0,,,
METAP1,4:100135894-100202983,282,3,3,,0.332144,SKAT-O,0.4786735884442506,Not_Significant,269.316,1.0,,,
LAMA2,"6:129245975-129879403,6:129245975-129879403",282,2,2,,0.60797,SKAT-O,0.2161178502599998,Not_Significant,41.5989,1.0,,,
BLVRB,19:45645514-45663492,282,1,1,,0.540411,SKAT-O,0.26727581954882174,Not_Significant,26.4339,0.0,,,
OSTM1-AS1,6:108551529-108587292,282,1,1,,0.472758,SKAT-O,0.3253611132995095,Not_Significant,48.4304,0.0,,,
HIF1A-AS3,14:61252028-61287568,282,1,1,,0.155194,SKAT-O,0.8091250731375077,Not_Significant,144.822,0.0,,,
ADGRA3,4:21998096-22126787,282,1,1,,0.529914,SKAT-O,0.27579460654260685,Not_Significant,13.1389,0.0,,,
STAG1,3:137537767-137953910,282,2,2,,0.197521,SKAT-O,0.7043867243449449,Not_Significant,164.676,1.0,,,
NLGN1,"3:174598227-175494856,3:174784917-175494856,3:174598227-175494856,3:174598227-175494856,3:174596435-175494856,3:174596435-175494856,3:174596435-175494856,3:174598227-175494856,3:174784917-175494856,3:174784917-175494856,3:174598227-175494856,3:174598227-175494856,3:174596435-175494856,3:174596435-175494856,3:174784917-175494856",282,3,3,,0.856367,SKAT-O,0.0673400765411149,Not_Significant,120.169,0.0,,,
SLC24A3,20:19141285-19651570,282,6,6,,0.566082,SKAT-O,0.24712065438048006,Not_Significant,344.978,0.0,,,
TLN2,15:60726801-60923882,282,1,1,,0.455351,SKAT-O,0.34165370532947986,Not_Significant,25.5679,0.0,,,
LOC101927342,1:76249596-76257629,282,1,1,,0.537661,SKAT-O,0.2694914645440294,Not_Significant,31.2172,0.0,,,
FAM229B,6:112515486-112530686,282,1,1,,0.0814307,SKAT-O,1.0892118318800026,Not_Significant,195.143,0.0,,,
HOTTIP,7:27206564-27213403,282,1,1,,0.176085,SKAT-O,0.7542776383239762,Not_Significant,145.253,0.0,,,
NEGR1,1:71634213-72520810,282,2,2,,0.391146,SKAT-O,0.40766110664717803,Not_Significant,83.0702,1.0,,,
SLCO1B3-SLCO1B7,12:20859874-21135423,282,3,3,,0.31851,SKAT-O,0.49687692792316024,Not_Significant,609.438,1.0,,,
SORL1,11:120828232-121009682,282,2,2,,0.656285,SKAT-O,0.18290752183125983,Not_Significant,48.9682,0.0,,,
GJB7,6:88049416-88095715,282,1,1,,0.149674,SKAT-O,0.8248536347752804,Not_Significant,257.902,0.0,,,
CDKL2,"4:76720729-76774736,4:76720729-76774736",282,1,1,,0.902586,SKAT-O,0.04451140709983126,Not_Significant,0.446929,0.0,,,
CLOCK,"4:55988826-56107833,4:55988824-56106856",282,1,1,,0.253217,SKAT-O,0.5965071408412792,Not_Significant,61.0869,0.0,,,
LINC00972,7:84888373-84956590,282,1,1,,0.621431,SKAT-O,0.20660708582013312,Not_Significant,44.8331,0.0,,,
SAMD12-AS1,8:119702420-119807487,282,1,1,,0.615041,SKAT-O,0.21109593222417905,Not_Significant,18.4725,0.0,,,
ACBD7-DCLRE1CP1,10:15097076-15170781,282,1,1,,0.277595,SKAT-O,0.5565883605945802,Not_Significant,60.2662,0.0,,,
LINC00908,18:72369599-72400772,282,1,1,,0.471605,SKAT-O,0.32642159912211727,Not_Significant,52.0146,0.0,,,
LOC101927964,10:4083917-4121205,282,1,1,,0.586492,SKAT-O,0.23173790746925493,Not_Significant,20.061,0.0,,,
LRRC63,13:45684063-45749251,282,1,1,,0.300169,SKAT-O,0.5226341616068004,Not_Significant,59.8627,0.0,,,
TAP2,"6:32901164-32914525,6:32897587-32914525,6:32901169-32914494,6_cox_hap1:4170466-4187402,6_cox_hap1:4174042-4187402,6_cox_hap1:4174047-4187371,6_qbl_hap2:3975663-3992602,6_qbl_hap2:3979239-3992602,6_qbl_hap2:3979244-3992571",282,1,1,,0.908887,SKAT-O,0.04149010833693393,Not_Significant,1.36448,0.0,,,
CASC15,6:21774622-22304028,282,4,4,,0.186647,SKAT-O,0.7289789861497653,Not_Significant,768.117,0.9,,,
ARNT2,15:78483778-78677329,282,1,1,,0.571786,SKAT-O,0.242766482411365,Not_Significant,25.1812,0.0,,,
OOSP1,11:59466927-59519894,282,1,1,,0.673142,SKAT-O,0.17189331124211957,Not_Significant,26.9697,0.0,,,
LINC02343,13:33820179-34088429,282,2,2,,0.407058,SKAT-O,0.39034370555285963,Not_Significant,105.959,0.0,,,
LINC01707,1:69294168-69423273,282,1,1,,0.610898,SKAT-O,0.21403129668888685,Not_Significant,27.1463,0.0,,,
LINC02190,16:31465519-31472389,282,2,2,,0.0327642,SKAT-O,1.4846004317007355,Suggestive,420.354,0.1,,,
LINC01280,2:217162960-217179906,282,1,1,,0.432542,SKAT-O,0.36397171598497563,Not_Significant,16.6056,0.0,,,
AMIGO1,1:109848322-109853872,282,1,1,,0.488372,SKAT-O,0.31124924356843364,Not_Significant,19.6815,0.0,,,
DSCAML1,"11:116803697-117173141,11:116894299-117193439,11:116855259-117173141",282,1,1,,0.463881,SKAT-O,0.3335934152892626,Not_Significant,109.663,0.0,,,
ARHGAP15,2:143603457-144242391,282,5,5,,0.117343,SKAT-O,0.9305428127722288,Not_Significant,1687.3,1.0,,,
RNU5F-1,1:218113241-218359400,282,1,1,,0.0516726,SKAT-O,1.2867396855949524,Not_Significant,189.974,0.0,,,
GLI3,7:41967072-42243333,282,1,1,,0.870589,SKAT-O,0.060186824508601355,Not_Significant,1.32158,0.0,,,
EIF5B,2:99320283-99384220,282,1,1,,0.710919,SKAT-O,0.1481798786752803,Not_Significant,13.1883,0.0,,,
NBPF1,1:16761404-16812646,282,1,1,,0.630662,SKAT-O,0.20020333626131026,Not_Significant,23.7725,0.0,,,
ATG2B,14:95815284-95899431,282,1,1,,0.0703313,SKAT-O,1.1528513550363508,Not_Significant,273.735,0.0,,,
LOC105370401,"14:21956454-21971585,14:21917647-21971585,14:21917647-22021788,14:21956454-21971585",282,1,1,,0.0158102,SKAT-O,1.8010626361812005,Suggestive,375.435,0.0,,,
SERGEF,"11:17766170-17991170,11:17766170-17991170,11:17766170-17991170",282,3,3,,0.101817,SKAT-O,0.9921797034353925,Not_Significant,874.097,1.0,,,
LINC02005,3:73941084-74011461,282,2,2,,0.290669,SKAT-O,0.536601283492174,Not_Significant,130.903,1.0,,,
EGFEM1P,3:169450003-170031068,282,7,7,,0.625279,SKAT-O,0.2039261568579033,Not_Significant,400.306,0.3,,,
CPA6,8:68496826-68821149,282,2,2,,0.181619,SKAT-O,0.7408387198924534,Not_Significant,223.399,1.0,,,
OR6F1,1:245941753-245942680,282,1,1,,0.757931,SKAT-O,0.12037032957010542,Not_Significant,9.80906,0.0,,,
PARVA,11:12355693-12513479,282,1,1,,0.716775,SKAT-O,0.14461715059954355,Not_Significant,11.62,0.0,,,
LINC02107,5:38061555-38219791,282,2,2,,0.511417,SKAT-O,0.291224839697478,Not_Significant,62.7511,1.0,,,
MAP2K2,19:4041319-4075119,282,1,1,,0.809422,SKAT-O,0.0918249957082823,Not_Significant,4.49443,0.0,,,
ADCY5,"3:124483832-124617879,3:124483832-124650627,3:124483832-124650627",282,1,1,,0.662701,SKAT-O,0.17868237406839527,Not_Significant,24.5662,0.0,,,
MRM1,17:32032124-32039513,282,1,1,,0.285915,SKAT-O,0.5437630595900974,Not_Significant,107.534,0.0,,,
NYAP2,"2:225973845-226226978,2:225972669-226276614",282,2,2,,0.287384,SKAT-O,0.5415374147165474,Not_Significant,136.638,0.0,,,
CFAP99,4:2390479-2434488,282,1,1,,0.60164,SKAT-O,0.2206632974134513,Not_Significant,8.5735,0.0,,,
CCDC159,19:11318194-11326620,282,1,1,,0.396523,SKAT-O,0.4017316167111119,Not_Significant,93.5475,0.0,,,
SNTB1,8:121617176-121893467,282,1,1,,0.0404495,SKAT-O,1.3930868423726739,Suggestive,273.57,0.0,,,
C14orf39,14:59972426-60022534,282,1,1,,0.362185,SKAT-O,0.44106954008525406,Not_Significant,38.2145,0.0,,,
SLC2A2,"3:172196829-172227203,3:172196829-172227203,3:172196829-172227203",282,1,1,,0.500177,SKAT-O,0.30087628262299076,Not_Significant,23.503,0.0,,,
LINC01795,2:58356515-58377187,282,1,1,,0.0614477,SKAT-O,1.21149436820474,Not_Significant,287.258,0.0,,,
KPNA7,7:98609130-98643674,282,1,1,,0.34554,SKAT-O,0.46150167108645,Not_Significant,45.5806,0.0,,,
LINC02588,14:26137692-26345513,282,2,2,,0.0290365,SKAT-O,1.5370557337809545,Suggestive,268.805,0.5,,,
PHC2,"1:33561813-33588087,1:33561813-33630973,1:33561813-33630973,1:33561813-33669283,1:33561813-33669283,1:33561813-33669283,1:33561813-33669283,1:33561813-33669283,1:33561813-33669283,1:33561813-33669283",282,1,1,,0.81824,SKAT-O,0.08711929365375859,Not_Significant,6.49839,0.0,,,
PHC1,12:8958371-8985327,282,1,1,,0.576093,SKAT-O,0.23950740177372135,Not_Significant,40.2775,0.0,,,
CATSPERD,19:5671647-5729745,282,1,1,,0.667739,SKAT-O,0.17539325759883914,Not_Significant,28.3699,0.0,,,
BCL2,"18:58941558-59137982,18:59136166-59137982",282,2,2,,0.0450181,SKAT-O,1.3466128384542995,Suggestive,800.731,0.4,,,
CR1,"1:205736124-205881733,1:205736124-205881733,1:205736124-205881733",282,1,1,,0.383576,SKAT-O,0.4161485740603933,Not_Significant,69.1786,0.0,,,
SYT10,12:33418439-33484021,282,1,1,,0.919595,SKAT-O,0.03640339873193736,Not_Significant,0.563278,0.0,,,
TIMM21,18:69966737-69978746,282,1,1,,0.661903,SKAT-O,0.17920565051703405,Not_Significant,7.68453,0.0,,,
SGCG,"13:22653117-22797301,13:22653117-22797301,13:22653074-22797301,13:22632646-22797301",282,1,1,,0.151082,SKAT-O,0.820787274683706,Not_Significant,220.098,0.0,,,
LINC02427,4:185664607-185695731,282,1,1,,0.883886,SKAT-O,0.05360374490046841,Not_Significant,1.39301,0.0,,,
TGFB1,19:46528067-46551667,282,3,3,,,SKAT-O,,,693.787,0.9,,,
NPAS2,2:100803032-100979723,282,4,4,,0.461305,SKAT-O,0.3360118381282575,Not_Significant,290.834,1.0,,,
STK32A-AS1,"5:146536790-146594615,5:146568425-146594687",282,1,1,,0.28379,SKAT-O,0.5470029119840241,Not_Significant,57.0184,0.0,,,
BDKRB2,"14:95740928-95780254,14:95740928-95780254",282,1,1,,0.952443,SKAT-O,0.02116100570608838,Not_Significant,0.153273,0.0,,,
MIR4527HG,18:43066092-43374916,282,4,4,,0.452531,SKAT-O,0.3443516647067511,Not_Significant,407.853,1.0,,,
LINC00923,"15:96086849-96218663,15:96086849-96218663",282,1,1,,0.575887,SKAT-O,0.2396627250679203,Not_Significant,2.45501,0.0,,,
LINC00239,14:101266526-101268615,282,1,1,,0.995652,SKAT-O,0.0018924295370096671,Not_Significant,0.000631081,0.0,,,
SMAD6,"15:64781627-64862241,15:64781627-64862241",282,1,1,,0.352562,SKAT-O,0.45276449884230546,Not_Significant,81.2101,0.0,,,
ZFHX4-AS1,8:77685668-77758065,282,1,1,,0.713729,SKAT-O,0.14646665677522333,Not_Significant,15.6512,0.0,,,
PLEKHM1P1,17:60211420-60263764,282,1,1,,0.389722,SKAT-O,0.40924507737662125,Not_Significant,55.8723,0.0,,,
MIR924HG,18:35040885-35585957,282,1,1,,0.466222,SKAT-O,0.3314072369218968,Not_Significant,19.1721,0.0,,,
EPHA3,"3:89239460-89613974,3:89239460-89532185",282,3,3,,0.180434,SKAT-O,0.7436816229964948,Not_Significant,381.67,0.0,,,
PIK3C3,"18:37789196-37921791,18:37789196-37921791",282,1,1,,0.123,SKAT-O,0.9100948885606021,Not_Significant,323.31,0.0,,,
FREM3,4:144717904-144841278,282,1,1,,0.213749,SKAT-O,0.6700959083915924,Not_Significant,47.7211,0.0,,,
LRP1B,2:140705461-142605055,282,11,11,,0.433504,SKAT-O,0.3630068908753995,Not_Significant,2687.02,1.0,,,
TGM4,3:44891103-44931485,282,1,1,,0.623349,SKAT-O,0.20526873289752637,Not_Significant,33.7478,0.0,,,
LOC284240,18:75440269-75450006,282,1,1,,0.0586824,SKAT-O,1.2314921326364905,Not_Significant,539.894,0.0,,,
DNAH8-AS1,6:38982248-39028861,282,2,2,,0.0279907,SKAT-O,1.552986240428587,Suggestive,1385.69,1.0,,,
LRP2,2:169691864-169927290,282,9,9,,0.223501,SKAT-O,0.6507205293843474,Not_Significant,1313.17,1.0,,,
LOC400622,17:73034677-73044275,282,1,1,,0.592589,SKAT-O,0.22724641442134008,Not_Significant,15.0371,0.0,,,
NRG3,"10:83627422-84736915,10:83625049-84736915,10:83624929-84736914,10:83624929-84736914,10:83627422-84736914,10:83627422-84736914,10:83624929-84736914,10:83624929-84170929,10:83624929-84736914,10:83624929-84736914",282,6,6,,0.24161,SKAT-O,0.6168850946579311,Not_Significant,1077.51,0.0,,,
ISY1-RAB43,3:130289101-130362763,282,1,1,,0.601218,SKAT-O,0.22096802545097918,Not_Significant,22.7618,0.0,,,
DLGAP3,1:35103623-35167838,282,1,1,,0.411971,SKAT-O,0.38513335431456064,Not_Significant,53.3818,0.0,,,
LINC01362,1:83141453-83405086,282,1,1,,0.0420758,SKAT-O,1.3759676179003846,Suggestive,564.707,0.0,,,
ZZEF1,17:3854487-3993073,282,1,1,,0.800699,SKAT-O,0.09653071388667663,Not_Significant,5.55115,0.0,,,
ANAPC7,"12:109297654-109325918,12:109295087-109324137,12:109295087-109324137,12:109295087-109325896,12:109295087-109325896,12:109295087-109325896,12:109295087-109325896",282,1,1,,0.529373,SKAT-O,0.2762382131103033,Not_Significant,16.3849,0.0,,,
PALM3,"19:14025178-14033888,19:14025178-14029450",282,1,1,,0.523542,SKAT-O,0.2810484722724861,Not_Significant,48.1135,0.0,,,
LINC02008,3:82117982-82595516,282,1,1,,0.457097,SKAT-O,0.33999162904477825,Not_Significant,29.5729,0.0,,,
CHRNB2,1:152806877-152819110,282,1,1,,0.406888,SKAT-O,0.390525118233792,Not_Significant,36.5454,0.0,,,
LOC100286906,7:154867531-154887238,282,1,1,,0.211023,SKAT-O,0.6756702071254754,Not_Significant,44.7014,0.0,,,
CRACDL,2:98776740-98919120,282,2,2,,0.417158,SKAT-O,0.37969942336736895,Not_Significant,234.546,0.0,,,
FREM2,13:38159213-38359267,282,3,3,,0.129858,SKAT-O,0.8865312901715066,Not_Significant,397.339,1.0,,,
PPL,16:4872508-4927150,282,1,1,,0.0174343,SKAT-O,1.758595485181626,Suggestive,562.661,0.0,,,
TEKT5,16:10628859-10696288,282,1,1,,0.0547358,SKAT-O,1.2617285300315475,Not_Significant,304.847,0.0,,,
ITIH2,10:7785284-7831489,282,1,1,,0.841343,SKAT-O,0.0750269142634049,Not_Significant,2.77638,0.0,,,
MYO1A,"12:55708567-55730180,12:55708567-55731249",282,1,1,,0.266842,SKAT-O,0.573745812938849,Not_Significant,71.1006,0.0,,,
LINC02258,12:86686719-86723657,282,1,1,,0.416902,SKAT-O,0.37996602143191716,Not_Significant,155.365,0.0,,,
